Feature	Gain	Cover	Frequency
lag_6_mcuenta_corriente	0.00100802348436098	0.00243898278149138	0.0033615253257318
lag_1_mrentabilidad_annual	0.000993168649797023	0.00227931807684356	0.0021244840058625
lag_1_thomebanking	0.00099170345099022	0.00180705349786458	0.00385903107394011
Visa_msaldopesos_slope_6	0.00097400011312994	0.00182871283296246	0.00260854365276788
avg_6_Visa_mpagospesos	0.000970173792055949	0.00162596373102015	0.00338841752833766
lag_6_mcomisiones	0.000968972938701995	0.00169728734101448	0.00345564803485229
mttarjeta_visa_debitos_automaticos_slope_6	0.000952610677815401	0.00236967944394447	0.00147907114332199
avg_6_mtarjeta_visa_consumo	0.000949551186497045	0.000548972795630624	0.000658858963843434
delta_1_Visa_cadelantosefectivo	0.000948797622170098	0.000401099597633195	0.000793319976872706
lag_1_mactivos_margen	0.000946928162446317	0.00255557738683181	0.00192279248631859
delta_1_ctarjeta_visa	0.000944450848146475	0.000702770253724356	0.000228583722149763
mplazo_fijo_dolares	0.00093536632392881	0.00504882243120589	0.000927780989901978
Master_Fvencimiento_slope_6	0.000932578409252047	0.00162794009004189	0.00375146226351669
ctarjeta_visa_debitos_automaticos_slope_6	0.000932200869881435	0.00337254398156508	0.00150596334592785
lag_6_ctrx_quarter	0.000926616006631613	0.00158409983641226	0.00254131314625324
ccomisiones_otras_slope_6	0.000926546013433959	0.00151715826637412	0.00228583722149763
Visa_mconsumospesos_slope_6	0.000915691114224168	0.00258058747177748	0.00415484530260451
mactivos_margen_slope_6	0.000910381969427261	0.00195837080315512	0.00248752874104154
avg_6_Visa_msaldototal	0.000909022383524874	0.0012753885558187	0.00233962162670934
lag_6_cliente_edad	0.000907796536693077	0.00240299163854491	0.00389936937784889
avg_6_ccaja_seguridad	0.000906484106514255	0.00201936056207364	0.000322706431270253
lag_1_matm	0.000898946009578975	0.000325631610302798	0.000430275241693671
lag_3_internet	0.000880708766848835	0.000874973477504688	0.0012370413198693
avg_6_mactivos_margen	0.000879403079069873	0.00275985084280198	0.00172110096677468
avg_6_mcomisiones	0.000874704994008048	0.00168247253645661	0.00204380739804494
avg_6_cdescubierto_preacordado	0.000871635584479339	0.00137960943843431	0.00107568810423418
lag_1_Master_msaldototal	0.000858676877970416	0.000987585647416641	0.00164042435895712
delta_1_Master_status	0.000827763837563894	0.000795352447391483	0.00082021217947856
lag_6_mcaja_ahorro	0.000817352055685208	0.00151864627649889	0.00334807922442888
ccajas_consultas_slope_6	0.000816131866511315	0.00377776958068994	0.00112947250944589
ccuenta_debitos_automaticos_slope_6	0.000804350055573948	0.00289286817731596	0.0010353498003254
Visa_fechaalta	0.0007966704937752	0.00192585463178411	0.00325395651530839
lag_3_cliente_edad	0.000792034041849511	0.00253635686525886	0.00392626158045475
lag_6_cextraccion_autoservicio	0.000791826375641992	0.000490068937175272	0.000887442685993196
avg_6_cliente_edad	0.000788018559572414	0.00331901397441845	0.00287746567882642
lag_3_mcomisiones	0.000786929633998882	0.00155296766431854	0.00302537279315862
Master_fultimo_cierre_slope_6	0.000785059074377463	0.00197395854007552	0.00414139920130158
mcomisiones_otras	0.000784143414120324	0.00154050137423326	0.00231272942410348
lag_3_mrentabilidad_annual	0.000783622168529694	0.00211719077966551	0.00314638770488497
mcomisiones_mantenimiento	0.000780990363026552	0.00115711904705662	0.000685751166449288
cmobile_app_trx	0.000779054754205393	0.00190276697619753	0.00243374433582983
mtransferencias_emitidas_slope_6	0.00077495198838482	0.00417733470611188	0.00231272942410348
Visa_Fvencimiento_slope_6	0.000774823963489155	0.00111785269656863	0.0021244840058625
lag_3_thomebanking	0.000769403285859856	0.00180923660425088	0.00411450699869573
lag_6_thomebanking	0.000767433799221978	0.00128745282014851	0.00352287854136693
delta_1_tcallcenter	0.000766281097835695	0.0013325596052789	0.000564736254722943
Master_fechaalta_slope_6	0.000761172556934419	0.00138204496418679	0.00328084871791424
lag_6_cpayroll_trx	0.000758287641031445	0.000610295282217323	0.00048405964690538
lag_1_Visa_Finiciomora	0.00075744865830636	0.00230298945221446	0.000591628457328798
lag_1_Visa_fechaalta	0.00075680910003806	0.00178310819243029	0.00324051041400546
delta_1_cprestamos_personales	0.000748691639882298	0.000957376906106031	0.000188245418240981
avg_6_mcomisiones_mantenimiento	0.000746182627372094	0.00140877429925214	0.00192279248631859
