fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20231101 223231	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	616	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.125979974483427	0.561025500070361	530	26164	11419	145038394.302849	51
20231101 223935	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	331	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.127926287905729	0.41658924763254	347	12731	13369	147735720.63968	52
20231101 224433	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	130	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.0294174091805101	0.279693914528602	284	17120	12017	144272144.427786	53
20231101 224848	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	72	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.0564322047930161	0.399238785823585	152	36851	13419	144106180.409795	54
20231101 230439	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1293	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.19912443117247	0.791242154423343	550	5872	11420	138705437.281359	55
20231101 230734	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	9	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.28941055962555	0.663013791432546	455	22575	11393	135673107.946027	56
20231101 231147	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	62	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.162814713197839	0.799414225405925	319	8349	11630	150702583.708146	57
20231101 231459	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	67	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.0950798918541189	0.174764343537743	544	24960	13967	139759015.992004	58
20231101 231827	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	15	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.287233955293433	0.413428902041025	548	33030	15798	131476868.565717	59
20231101 232202	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	17	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.264933421047635	0.489373502643907	362	35511	12546	135347095.452274	60
20231101 232445	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	56	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.253085613470983	0.165760210685831	961	38987	12052	133088253.873063	61
20231101 232911	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	31	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.0828867628807776	0.368043558015104	533	8045	13563	142227535.732134	62
20231101 233435	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	271	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.135798513924277	0.72387066793737	675	15205	13574	144576642.678661	63
20231101 233828	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	12	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.198566448608334	0.496946941047179	912	21760	11101	138970741.129435	64
20231101 234744	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	334	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.184110103439172	0.574903054510314	599	2582	13497	130268786.106947	65
20231101 235312	156	2714406	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1391	1	1	1	FALSE	1	0.1	50	0.5	TRUE	279571	0.0901294174247791	0.0143557978832782	328	17517	14472	137037009.495252	66
